Evaluation,Model,Parameter,Accuracy
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron2=100, neuron1=60, layer_type=conv1d, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron2=100, neuron1=60, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron2=100, neuron1=60, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron2=100, neuron1=60, activation_function=relu, layers=6, layer_type=dense",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron2=100, neuron1=60, layers=6, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron2=100, neuron1=60, layer_type=conv1d, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron2=100, neuron1=60, layer_type=conv1d, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron2=100, neuron1=60, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron2=100, neuron1=60, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron2=100, neuron1=60, activation_function=relu, layer_type=dense",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron2=100, neuron1=60, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron2=100, neuron1=60, layer_type=conv1d, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron2=100, neuron1=60, layer_type=conv1d, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron2=100, neuron1=60, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron2=100, neuron1=60, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron2=100, neuron1=60, activation_function=relu, layer_type=dense",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron2=100, neuron1=60, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron2=100, neuron1=60, layer_type=conv1d, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron2=100, neuron1=60, layer_type=conv1d, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron2=100, neuron1=60, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron2=100, neuron1=60, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=60, activation_function=relu, layers=6, layer_type=dense",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=60, layers=6, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=60, layer_type=conv1d, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=60, layer_type=conv1d, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=60, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=60, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=60, activation_function=relu, layers=6, layer_type=dense",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=60, layers=6, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=60, layer_type=conv1d, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=60, layer_type=conv1d, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=60, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=60, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=60, activation_function=relu, layer_type=dense",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=60, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=60, layer_type=conv1d, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=60, layer_type=conv1d, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=60, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=60, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=60, activation_function=relu, layer_type=dense",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=60, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=60, layer_type=conv1d, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=60, layer_type=conv1d, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=60, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=60, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron1=128, neuron2=100, activation_function=relu, layers=6, layer_type=dense",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron1=128, neuron2=100, layers=6, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron1=128, neuron2=100, layer_type=conv1d, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron1=128, neuron2=100, layer_type=conv1d, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron1=128, neuron2=100, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron1=128, neuron2=100, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron1=128, neuron2=100, activation_function=relu, layers=6, layer_type=dense",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron1=128, neuron2=100, layers=6, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron1=128, neuron2=100, layer_type=conv1d, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron1=128, neuron2=100, layer_type=conv1d, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron1=128, neuron2=100, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron1=128, neuron2=100, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron1=128, neuron2=100, activation_function=relu, layer_type=dense",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron1=128, neuron2=100, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron1=128, neuron2=100, layer_type=conv1d, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron1=128, neuron2=100, layer_type=conv1d, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron1=128, neuron2=100, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron1=128, neuron2=100, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron1=128, neuron2=100, activation_function=relu, layer_type=dense",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron1=128, neuron2=100, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron1=128, neuron2=100, layer_type=conv1d, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron1=128, neuron2=100, layer_type=conv1d, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron1=128, neuron2=100, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron1=128, neuron2=100, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=128, activation_function=relu, layers=6, layer_type=dense",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=128, layers=6, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=128, layer_type=conv1d, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=128, layer_type=conv1d, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=128, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=128, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=128, activation_function=relu, layers=6, layer_type=dense",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=128, layers=6, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=128, layer_type=conv1d, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=128, layer_type=conv1d, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=128, activation_function=relu, layers=6",0.5357143070016589
2,ANN,"learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=128, layers=6, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=128, activation_function=relu, layer_type=dense",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=128, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=128, layer_type=conv1d, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, neuron2=300, neuron1=128, layer_type=conv1d, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=128, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=decrease, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=128, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=128, activation_function=relu, layer_type=dense",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=128, layer_type=dense, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=128, layer_type=conv1d, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, neuron2=300, neuron1=128, layer_type=conv1d, activation_function=elu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=128, activation_function=relu",0.5357143070016589
2,ANN,"layers=8, learning_rate=clr, dropout_rate=0.3, layer_type=lstm, neuron2=300, neuron1=128, activation_function=elu",0.5357143070016589
