Evaluation,Model,Parameter,Accuracy
1,ANN,"use_svm=True, model=3, use_transfer_learning=True, learning_rate=clr, neuron1=100, layers=3, neuron2=200",0.5357143070016589
1,ANN,"model=3, use_transfer_learning=True, learning_rate=clr, neuron1=100, use_svm=False, layers=3, neuron2=200",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, use_transfer_learning=True, use_svm=True, neuron1=100, neuron2=200, layers=6",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, use_transfer_learning=True, neuron1=100, use_svm=False, neuron2=200, layers=6",0.5357143070016589
1,ANN,"use_svm=True, model=3, use_transfer_learning=True, neuron1=100, learning_rate=clr, neuron2=200, layers=6",0.5357143070016589
1,ANN,"model=3, use_transfer_learning=True, neuron1=100, use_svm=False, learning_rate=clr, neuron2=200, layers=6",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, use_transfer_learning=True, use_svm=True, layers=8, neuron1=100, neuron2=200",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, use_transfer_learning=True, layers=8, neuron1=100, use_svm=False, neuron2=200",0.5357143070016589
1,ANN,"use_svm=True, model=3, use_transfer_learning=True, layers=8, neuron1=100, learning_rate=clr, neuron2=200",0.5357143070016589
1,ANN,"model=3, use_transfer_learning=True, layers=8, neuron1=100, use_svm=False, learning_rate=clr, neuron2=200",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, neuron2=100, use_transfer_learning=True, use_svm=True, neuron1=128, layers=3",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, neuron2=100, use_transfer_learning=True, use_svm=False, neuron1=128, layers=3",0.5357143070016589
1,ANN,"use_svm=True, model=3, neuron2=100, learning_rate=clr, use_transfer_learning=True, neuron1=128, layers=3",0.5357143070016589
1,ANN,"model=3, neuron2=100, learning_rate=clr, use_transfer_learning=True, use_svm=False, neuron1=128, layers=3",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, neuron2=100, use_transfer_learning=True, use_svm=True, neuron1=128, layers=6",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, neuron2=100, use_transfer_learning=True, use_svm=False, neuron1=128, layers=6",0.5357143070016589
1,ANN,"use_svm=True, model=3, neuron2=100, use_transfer_learning=True, neuron1=128, learning_rate=clr, layers=6",0.5357143070016589
1,ANN,"model=3, neuron2=100, use_transfer_learning=True, use_svm=False, neuron1=128, learning_rate=clr, layers=6",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, neuron2=100, use_transfer_learning=True, use_svm=True, layers=8, neuron1=128",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, neuron2=100, use_transfer_learning=True, layers=8, use_svm=False, neuron1=128",0.5357143070016589
1,ANN,"use_svm=True, model=3, neuron2=100, use_transfer_learning=True, layers=8, neuron1=128, learning_rate=clr",0.5357143070016589
1,ANN,"model=3, neuron2=100, use_transfer_learning=True, layers=8, use_svm=False, neuron1=128, learning_rate=clr",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, use_transfer_learning=True, use_svm=True, neuron1=128, layers=3, neuron2=200",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, use_transfer_learning=True, use_svm=False, neuron1=128, layers=3, neuron2=200",0.5357143070016589
1,ANN,"use_svm=True, model=3, use_transfer_learning=True, learning_rate=clr, neuron1=128, layers=3, neuron2=200",0.5357143070016589
1,ANN,"model=3, use_transfer_learning=True, learning_rate=clr, use_svm=False, neuron1=128, layers=3, neuron2=200",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, use_transfer_learning=True, use_svm=True, neuron1=128, neuron2=200, layers=6",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, use_transfer_learning=True, use_svm=False, neuron1=128, neuron2=200, layers=6",0.5357143070016589
1,ANN,"use_svm=True, model=3, use_transfer_learning=True, neuron1=128, learning_rate=clr, neuron2=200, layers=6",0.5357143070016589
1,ANN,"model=3, use_transfer_learning=True, use_svm=False, neuron1=128, learning_rate=clr, neuron2=200, layers=6",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, use_transfer_learning=True, use_svm=True, layers=8, neuron1=128, neuron2=200",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, use_transfer_learning=True, layers=8, use_svm=False, neuron1=128, neuron2=200",0.5357143070016589
1,ANN,"use_svm=True, model=3, use_transfer_learning=True, layers=8, neuron1=128, learning_rate=clr, neuron2=200",0.5357143070016589
1,ANN,"model=3, use_transfer_learning=True, layers=8, use_svm=False, neuron1=128, learning_rate=clr, neuron2=200",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, neuron2=100, use_transfer_learning=True, use_svm=True, neuron1=300, layers=3",0.5357143070016589
1,ANN,"learning_rate=decrease, model=3, neuron2=100, use_transfer_learning=True, neuron1=300, use_svm=False, layers=3",0.5357143070016589
